time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
448179794944,2,0.0,,0.0,72,0
448179795200,2,0.0,,0.0,71,0
448179795456,2,0.0,,0.0,71,0
448179795712,2,0.0,,0.0,71,0
448179795968,2,0.0,,0.0,71,0
448179796224,2,0.0,,0.0,72,0
448179796480,2,0.0,,0.0,72,0
448179796736,2,0.0,,0.0,72,0
448179796992,2,0.0,,0.0,72,0
448179797248,2,0.0,,0.0,72,0
448179797504,2,0.0,,0.0,73,0
448179797760,2,0.0,,0.0,73,0
448179798016,2,0.0,,0.0,72,0
448179798272,2,0.0,,0.0,72,0
448179798528,2,0.0,,0.0,72,0
448179798784,2,0.0,,0.015625,72,0
448179799040,2,0.0,,0.0,72,0
448179799296,2,0.0,,0.0,72,0
448179799552,2,0.0,,0.0,72,0
448179799808,2,0.0,,0.0,73,0
448179800064,2,0.0,,0.0,74,0
448179800320,2,0.0,,0.0,74,0
448179800576,2,0.0,,0.0,74,0
448179800832,2,0.0,,0.0,74,0
448179801088,2,0.0,,0.0,74,0
448179801344,2,0.0,,0.0,74,0
448179801600,2,0.0,,0.0,73,0
448179801856,2,0.0,,0.0,73,0
448179802112,2,0.0,,0.015625,73,0
448179802368,2,0.0,,0.0,74,0
448179802624,2,0.0,,0.0,74,0
448179802880,2,0.0,,0.0,73,0
448179803136,2,0.0,,0.0,73,0
448179803392,2,0.0,,0.0,73,0
448179803648,2,0.0,,0.0,72,0
448179803904,2,0.0,,0.0,72,0
448179804160,2,0.0,,0.0,72,0
448179804416,2,0.0,,0.0,73,0
448179804672,2,0.0,,0.0,73,0
448179804928,2,0.0,,0.0,74,0
448179805184,2,0.0,,0.0,74,0
448179805440,2,0.0,,0.0,73,0
448179805696,2,0.0,,0.0,73,0
448179805952,2,0.0,,0.0,72,0
448179806208,2,0.0,,0.0,72,0
448179806464,2,0.0,,0.0,72,0
448179806720,2,0.0,,0.0,73,0
448179806976,2,0.0,,0.0,73,0
448179807232,2,0.0,,0.0,74,0
448179807488,2,0.0,,0.0,74,0
448179807744,2,0.0,,0.0,74,0
448179808000,2,0.0,,0.0,74,0
448179808256,2,0.0,,0.0,73,0
448179808512,2,0.0,,0.0,73,0
448179808768,2,0.0,,0.0,73,0
448179809024,2,0.0,,0.0,74,0
448179809280,2,0.0,,0.0,74,0
448179809536,2,0.0,,0.0,75,0
448179809792,2,0.0,,0.0,75,0
448179810048,2,0.0,,0.0,76,0
448179810304,2,0.0,,0.0,76,0
448179810560,2,0.0,,0.0,75,0
448179810816,2,0.0,,0.0,75,0
448179811072,2,0.0,,0.0,75,0
448179811328,2,0.0,,0.0,76,0
448179811584,2,0.0,,0.0,77,0
448179811840,2,0.0,,0.0,77,0
448179812096,2,0.0,,0.0,78,0
448179812352,2,0.0,,0.0,78,0
448179812608,2,0.0,,0.0,78,0
448179812864,2,0.0,,0.0,78,0
448179813120,2,0.0,,0.0,78,0
448179813376,2,0.0,,0.0,78,0
448179813632,2,0.0,,0.0,79,0
448179813888,2,0.0,,0.0,78,0
448179814144,2,0.0,,0.0,78,0
448179814400,2,0.0,,0.0,78,0
448179814656,2,0.0,,0.0,78,0
448179814912,2,0.0,,0.0,78,0
448179815168,2,0.0,,0.0,79,0
448179815424,2,0.0,,0.0,79,0
448179815680,2,0.0,,0.0,78,0
448179815936,2,0.0,,0.0,78,0
448179816192,2,0.0,,0.0,78,0
448179816448,2,0.0,,0.0,78,0
448179816704,2,0.0,,0.015625,77,0
448179816960,2,0.0,,0.0,77,0
448179817216,2,0.0,,0.0,76,0
448179817472,2,0.0,,0.0,75,0
448179817728,2,0.0,,0.0,75,0
448179817984,2,0.0,,0.0,75,0
448179818240,2,0.0,,0.0,75,0
448179818496,2,0.0,,0.0,75,0
448179818752,2,0.0,,0.0,75,0
448179819008,2,0.0,,0.0,75,0
448179819264,2,0.0,,0.0,75,0
448179819520,2,0.0,,0.0,74,0
448179819776,2,0.0,,0.0,75,0
448179820032,2,0.0,,0.0,75,0
448179820288,2,0.0,,0.0,77,0
448179820544,2,0.0,,0.0,78,0
448179820800,2,0.0,,0.0,78,0
448179821056,2,0.0,,0.0,79,0
448179821312,2,0.0,,0.0,79,0
448179821568,2,0.0,,0.0,80,0
448179821824,2,0.0,,0.0,80,0
448179822080,2,0.0,,0.0,80,0
448179822336,2,0.0,,0.0,80,0
448179822592,2,0.0,,0.0,80,0
448179822848,2,0.0,,0.0,79,0
448179823104,2,0.0,,0.0,79,0
448179823360,2,0.0,,0.0,78,0
448179823616,2,0.0,,0.0,78,0
448179823872,2,0.0,,0.0,78,0
448179824128,2,0.0,,0.0,78,0
448179824384,2,0.0,,0.0,77,0
448179824640,2,0.0,,0.0,76,0
448179824896,2,0.0,,0.0,76,0
448179825152,2,0.0,,0.0,75,0
448179825408,2,0.0,,0.0,75,0
448179825664,2,0.0,,0.0,75,0
448179825920,2,0.0,,0.0,75,0
448179826176,2,0.0,,0.0,75,0
448179826432,2,0.0,,0.0,76,0
448179826688,2,0.0,,0.0,76,0
448179826944,2,0.0,,0.0,77,0
448179827200,2,0.0,,0.0,78,0
448179827456,2,0.0,,0.0,78,0
448179827712,2,0.0,,0.0,80,0
448179827968,2,0.0,,0.0,82,0
448179828224,2,0.0,,0.0,83,0
448179828480,2,0.0,,0.0,84,0
448179828736,2,0.0,,0.0,84,0
448179828992,2,0.0,,0.0,84,0
448179829248,2,0.0,,0.0,85,0
448179829504,2,0.0,,0.0,84,0
448179829760,2,0.0,,0.0,84,0
448179830016,2,0.0,,0.0,83,0
448179830272,2,0.0,,0.0,82,0
448179830528,2,0.0,,0.0,81,0
448179830784,2,0.0,,0.0,80,0
448179831040,2,0.0,,0.0,78,0
448179831296,2,0.0,,0.0,76,0
448179831552,2,0.0,,0.0,74,0
448179831808,2,0.0,,0.0,73,0
448179832064,2,0.0,,0.0,72,0
448179832320,2,0.0,,0.0,71,0
448179832576,2,0.0,,0.0,70,0
448179832832,2,0.0,,0.0,69,0
448179833088,2,0.0,,0.0,69,0
448179833344,2,0.0,,0.0,69,0
448179833600,2,0.0,,0.0,68,0
448179833856,2,0.0,,0.0,68,0
448179834112,2,0.0,,0.0,67,0
448179834368,2,0.0,,0.0,67,0
448179834624,2,0.0,,0.0,67,0
448179834880,2,0.0,,0.0,67,0
448179835136,2,0.0,,0.0,68,0
448179835392,2,0.0,,0.0,68,0
448179835648,2,0.0,,0.0,69,0
448179835904,2,0.0,,0.0,70,0
448179836160,2,0.0,,0.0,69,0
448179836416,2,0.0,,0.0,69,0
448179836672,2,0.0,,0.0,69,0
448179836928,2,0.0,,0.0,69,0
448179837184,2,0.0,,0.0,69,0
448179837440,2,0.0,,0.0,69,0
448179837696,2,0.0,,0.0,68,0
448179837952,2,0.0,,0.0,69,0
448179838208,2,0.0,,0.0,69,0
448179838464,2,0.0,,0.0,70,0
448179838720,2,0.0,,0.0,72,0
448179838976,2,0.0,,0.0,72,0
448179839232,2,0.0,,0.0,72,0
448179839488,2,0.0,,0.0,72,0
448179839744,2,0.0,,0.0,73,0
448179840000,2,0.0,,0.0,73,0
448179840256,2,0.0,,0.0,73,0
448179840512,2,0.0,,0.0,73,0
448179840768,2,0.0,,0.0,74,0
448179841024,2,0.0,,0.0,75,0
448179841280,2,0.0,,0.0,75,0
448179841536,2,0.0,,0.0,75,0
448179841792,2,0.0,,0.0,75,0
448179842048,2,0.0,,0.0,75,0
448179842304,2,0.0,,0.0,76,0
448179842560,2,0.0,,0.0,78,0
448179842816,2,0.0,,0.0,80,0
448179843072,2,0.0,,0.0,81,0
448179843328,2,0.0,,0.0,81,0
448179843584,2,0.0,,0.0,82,0
448179843840,2,0.0,,0.0,81,0
448179844096,2,0.0,,0.0,81,0
448179844352,2,0.0,,0.0,81,0
448179844608,2,0.0,,0.0,80,0
448179844864,2,0.0,,0.0,80,0
448179845120,2,0.0,,0.0,78,0
448179845376,2,0.0,,0.0,77,0
448179845632,2,0.0,,0.0,76,0
448179845888,2,0.0,,0.0,74,0
448179846144,2,0.0,,0.0,73,0
448179846400,2,0.0,,0.0,72,0
448179846656,2,0.0,,0.015625,71,0
448179846912,2,0.0,,0.01953125,71,0
448179847168,2,0.0,,0.0,71,0
448179847424,2,0.0,,0.0,71,0
448179847680,2,0.0,,0.0,71,0
448179847936,2,0.0,,0.015625,72,0
448179848192,2,0.0,,0.0,72,0
448179848448,2,0.0,,0.01953125,72,0
448179848704,2,0.0,,0.02734375,72,0
448179848960,2,0.0,,0.02734375,73,0
448179849216,2,0.0,,0.046875,74,0
448179849472,2,0.0,,0.01953125,74,0
448179849728,2,0.0,,0.0,74,0
448179849984,2,0.0,,0.0,74,0
448179850240,2,0.0,,0.0,74,0
448179850496,2,0.0,,0.0,74,0
448179850752,2,0.0,,0.0,74,0
448179851008,2,0.0,,0.0,74,0
448179851264,2,0.0,,0.015625,74,0
448179851520,2,0.0,,0.01953125,74,0
448179851776,2,0.0,,0.015625,73,0
448179852032,2,0.0,,0.0,74,0
448179852288,2,0.0,,0.0,74,0
448179852544,2,0.0,,0.0,73,0
448179852800,2,0.0,,0.015625,74,0
448179853056,2,0.0,,0.0,74,0
448179853312,2,0.0,,0.0,74,0
448179853568,2,0.0,,0.015625,75,0
448179853824,2,0.0,,0.0,75,0
448179854080,2,0.0,,0.0,75,0
448179854336,2,0.0,,0.0,75,0
448179854592,2,0.0,,0.015625,75,0
448179854848,2,0.0,,0.01953125,75,0
448179855104,2,0.0,,0.046875,75,0
448179855360,2,0.0,,0.05078125,75,0
448179855616,2,0.0,,0.01953125,76,0
448179855872,2,0.0,,0.0703125,76,0
448179856128,2,0.0,,0.0625,77,0
448179856384,2,0.0,,0.0234375,78,0
448179856640,2,0.0,,0.07421875,79,0
448179856896,2,0.0,,0.0234375,81,0
448179857152,2,0.0,,0.046875,84,0
448179857408,2,0.0,,0.109375,83,0
448179857664,2,0.0,,0.16015625,84,0
448179857920,2,0.0,,0.18359375,84,0
448179858176,2,0.0,,0.17578125,85,0
448179858432,2,0.0,,0.21484375,85,0
448179858688,2,0.0,,0.1640625,86,0
448179858944,2,0.0,,0.07421875,86,0
448179859200,2,0.0,,0.109375,85,0
448179859456,2,0.0,,0.13671875,85,0
448179859712,2,0.0,,0.1171875,84,0
448179859968,2,0.0,,0.0234375,84,0
448179860224,2,0.0,,0.015625,84,0
448179860480,2,0.0,,0.0,84,0
448179860736,2,0.0,,0.01953125,82,0
448179860992,2,0.0,,0.1953125,81,0
448179861248,2,0.0,,0.16015625,78,0
448179861504,2,0.0,,0.0,78,0
448179861760,2,0.0,,0.0,78,0
448179862016,2,0.0,,0.0,77,0
448179862272,2,0.0,,0.015625,76,0
448179862528,2,0.0,,0.03515625,78,0
448179862784,2,0.0,,0.06640625,74,0
448179863040,2,0.0,,0.05859375,74,0
448179863296,2,0.0,,0.05078125,72,0
448179863552,2,0.0,,0.015625,72,0
448179863808,2,0.0,,0.0,71,0
448179864064,2,0.0,,0.0,71,0
448179864320,2,0.0,,0.0,71,0
448179864576,2,0.0,,0.01953125,70,0
448179864832,2,0.0,,0.03125,70,0
448179865088,2,0.0,,0.08203125,70,0
448179865344,2,0.0,,0.05078125,70,0
448179865600,2,0.0,,0.015625,70,0
448179865856,2,0.0,,0.0,70,0
448179866112,2,0.0,,0.015625,70,0
448179866368,2,0.0,,0.02734375,68,0
448179866624,2,0.0,,0.0234375,68,0
448179866880,2,0.0,,0.04296875,67,0
448179867136,2,0.0,,0.08203125,67,0
448179867392,2,0.0,,0.09375,67,0
448179867648,2,0.0,,0.14453125,68,0
448179867904,2,0.0,,0.171875,68,0
448179868160,2,0.0,,0.1171875,68,0
448179868416,2,0.0,,0.18359375,68,0
448179868672,2,0.0,,0.1484375,68,0
448179868928,2,0.0,,0.08203125,68,0
448179869184,2,0.0,,0.03125,68,0
448179869440,2,0.0,,0.02734375,67,0
448179869696,2,0.0,,0.02734375,67,0
448179869952,2,0.0,,0.015625,66,0
448179870208,2,0.0,,0.015625,66,0
448179870464,2,0.0,,0.0,66,0
448179870720,2,0.0,,0.0,67,0
448179870976,2,0.0,,0.015625,68,0
448179871232,2,0.0,,0.015625,68,0
448179871488,2,0.0,,0.015625,68,0
448179871744,2,0.0,,0.0,68,0
448179872000,2,0.0,,0.0,67,0
448179872256,2,0.0,,0.0,68,0
448179872512,2,0.0,,0.0,68,0
448179872768,2,0.0,,0.01953125,69,0
448179873024,2,0.0,,0.015625,69,0
448179873280,2,0.0,,0.0,69,0
448179873536,2,0.0,,0.0,69,0
448179873792,2,0.0,,0.0,70,0
448179874048,2,0.0,,0.0,71,0
448179874304,2,0.0,,0.0,71,0
448179874560,2,0.0,,0.03515625,71,0
448179874816,2,0.0,,0.02734375,72,0
448179875072,2,0.0,,0.015625,72,0
448179875328,2,0.0,,0.0,73,0
448179875584,2,0.0,,0.0,73,0
448179875840,2,0.0,,0.0,74,0
448179876096,2,0.0,,0.0,73,0
448179876352,2,0.0,,0.015625,73,0
448179876608,2,0.0,,0.0,73,0
448179876864,2,0.0,,0.01953125,73,0
448179877120,2,0.0,,0.015625,73,0
448179877376,2,0.0,,0.0234375,73,0
448179877632,2,0.0,,0.02734375,73,0
448179877888,2,0.0,,0.07421875,73,0
448179878144,2,0.0,,0.02734375,73,0
448179878400,2,0.0,,0.01953125,73,0
448179878656,2,0.0,,0.0,72,0
448179878912,2,0.0,,0.0,72,0
448179879168,2,0.0,,0.0,72,0
448179879424,2,0.0,,0.0,73,0
448179879680,2,0.0,,0.015625,74,0
448179879936,2,0.0,,0.0,75,0
448179880192,2,0.0,,0.0,77,0
448179880448,2,0.0,,0.01953125,78,0
448179880704,2,0.0,,0.01953125,78,0
448179880960,2,0.0,,0.01953125,78,0
448179881216,2,0.0,,0.0234375,78,0
448179881472,2,0.0,,0.015625,78,0
448179881728,2,0.0,,0.015625,79,0
448179881984,2,0.0,,0.015625,80,0
448179882240,2,0.0,,0.015625,81,0
448179882496,2,0.0,,0.0,80,0
448179882752,2,0.0,,0.015625,80,0
448179883008,2,0.0,,0.0,79,0
448179883264,2,0.0,,0.0,78,0
448179883520,2,0.0,,0.0,76,0
448179883776,2,0.0,,0.0,74,0
448179884032,2,0.0,,0.0,71,0
448179884288,2,0.0,,0.0,69,0
448179884544,2,0.0,,0.0,68,0
448179884800,2,0.0,,0.0,66,0
448179885056,2,0.0,,0.0,65,0
448179885312,2,0.0,,0.0,65,0
448179885568,2,0.0,,0.0,65,0
448179885824,2,0.0,,0.0,65,0
448179886080,2,0.0,,0.0,63,0
448179886336,2,0.0,,0.0,63,0
448179886592,2,0.0,,0.0,63,0
448179886848,2,0.0,,0.0,64,0
448179887104,2,0.0,,0.0,64,0
448179887360,2,0.0,,0.0,65,0
448179887616,2,0.0,,0.0,66,0
448179887872,2,0.0,,0.0,66,0
448179888128,2,0.0,,0.0,66,0
448179888384,2,0.0,,0.0,66,0
448179888640,2,0.0,,0.0,67,0
448179888896,2,0.0,,0.0,67,0
448179889152,2,0.0,,0.0,67,0
448179889408,2,0.0,,0.0,67,0
448179889664,2,0.0,,0.0,68,0
448179889920,2,0.0,,0.0,68,0
448179890176,2,0.0,,0.0,68,0
448179890432,2,0.0,,0.0,69,0
448179890688,2,0.0,,0.0,68,0
448179890944,2,0.0,,0.015625,68,0
448179891200,2,0.0,,0.015625,68,0
448179891456,2,0.0,,0.0,68,0
448179891712,2,0.0,,0.0,68,0
448179891968,2,0.0,,0.0,68,0
448179892224,2,0.0,,0.0,67,0
448179892480,2,0.0,,0.0,67,0
448179892736,2,0.0,,0.0,68,0
448179892992,2,0.0,,0.0,68,0
448179893248,2,0.0,,0.0,68,0
448179893504,2,0.0,,0.0,68,0
448179893760,2,0.0,,0.0,69,0
448179894016,2,0.0,,0.0,69,0
448179894272,2,0.0,,0.0,69,0
448179894528,2,0.0,,0.0,69,0
448179894784,2,0.0,,0.0,69,0
448179895040,2,0.0,,0.0,70,0
448179895296,2,0.0,,0.0,70,0
448179895552,2,0.0,,0.0,71,0
448179895808,2,0.0,,0.0,71,0
448179896064,2,0.0,,0.0,72,0
448179896320,2,0.0,,0.0,72,0
448179896576,2,0.0,,0.0,72,0
448179896832,2,0.0,,0.0,73,0
448179897088,2,0.0,,0.0,73,0
448179897344,2,0.0,,0.0,73,0
448179897600,2,0.0,,0.0,73,0
448179897856,2,0.0,,0.0,73,0
448179898112,2,0.0,,0.0,74,0
448179898368,2,0.0,,0.015625,74,0
448179898624,2,0.0,,0.015625,75,0
448179898880,2,0.0,,0.0,75,0
448179899136,2,0.0,,0.0,75,0
448179899392,2,0.0,,0.0,75,0
448179899648,2,0.0,,0.0,76,0
448179899904,2,0.0,,0.0,76,0
448179900160,2,0.0,,0.0,77,0
448179900416,2,0.0,,0.0,78,0
448179900672,2,0.0,,0.0,79,0
448179900928,2,0.0,,0.0,79,0
448179901184,2,0.0,,0.0,78,0
448179901440,2,0.0,,0.0,77,0
448179901696,2,0.0,,0.0,76,0
448179901952,2,0.0,,0.0,75,0
448179902208,2,0.0,,0.0,75,0
448179902464,2,0.0,,0.0,75,0
448179902720,2,0.0,,0.0,75,0
448179902976,2,0.0,,0.0,74,0
448179903232,2,0.0,,0.015625,73,0
448179903488,2,0.0,,0.0,72,0
448179903744,2,0.0,,0.0,71,0
448179904000,2,0.0,,0.0,70,0
448179904256,2,0.0,,0.0,70,0
448179904512,2,0.0,,0.0,69,0
448179904768,2,0.0,,0.0,69,0
448179905024,2,0.0,,0.0,70,0
448179905280,2,0.0,,0.0,70,0
448179905536,2,0.0,,0.0,71,0
448179905792,2,0.0,,0.015625,71,0
448179906048,2,0.0,,0.0,72,0
448179906304,2,0.0,,0.0,72,0
448179906560,2,0.0,,0.0,72,0
448179906816,2,0.0,,0.015625,72,0
448179907072,2,0.0,,0.0,73,0
448179907328,2,0.0,,0.0,73,0
448179907584,2,0.0,,0.0,73,0
448179907840,2,0.0,,0.0,74,0
448179908096,2,0.0,,0.015625,74,0
448179908352,2,0.0,,0.0,75,0
448179908608,2,0.0,,0.0,76,0
448179908864,2,0.0,,0.0,75,0
448179909120,2,0.0,,0.0,75,0
448179909376,2,0.0,,0.0,75,0
448179909632,2,0.0,,0.0,75,0
448179909888,2,0.0,,0.0,76,0
448179910144,2,0.0,,0.0,76,0
448179910400,2,0.0,,0.0,76,0
448179910656,2,0.0,,0.0,76,0
448179910912,2,0.0,,0.0,76,0
448179911168,2,0.0,,0.0,75,0
448179911424,2,0.0,,0.0,75,0
448179911680,2,0.0,,0.0,74,0
448179911936,2,0.0,,0.0,74,0
448179912192,2,0.0,,0.0,74,0
448179912448,2,0.0,,0.0,73,0
448179912704,2,0.0,,0.0,73,0
448179912960,2,0.0,,0.0,74,0
448179913216,2,0.0,,0.0,73,0
448179913472,2,0.0,,0.0,73,0
448179913728,2,0.0,,0.0,72,0
448179913984,2,0.0,,0.0,72,0
448179914240,2,0.0,,0.0,72,0
448179914496,2,0.0,,0.0,72,0
448179914752,2,0.0,,0.0,72,0
448179915008,2,0.0,,0.015625,73,0
448179915264,2,0.0,,0.0,73,0
448179915520,2,0.0,,0.0,73,0
448179915776,2,0.0,,0.0,72,0
448179916032,2,0.0,,0.0,72,0
448179916288,2,0.0,,0.0,72,0
448179916544,2,0.0,,0.0,71,0
448179916800,2,0.0,,0.0,71,0
448179917056,2,0.0,,0.0,72,0
448179917312,2,0.0,,0.0,72,0
448179917568,2,0.0,,0.0,72,0
448179917824,2,0.0,,0.0,72,0
448179918080,2,0.0,,0.0,72,0
448179918336,2,0.0,,0.0,72,0
448179918592,2,0.0,,0.0,72,0
448179918848,2,0.0,,0.0,72,0
448179919104,2,0.0,,0.0,72,0
448179919360,2,0.0,,0.0,73,0
448179919616,2,0.0,,0.0,74,0
448179919872,2,0.0,,0.0,74,0
448179920128,2,0.0,,0.0,74,0
448179920384,2,0.0,,0.0,73,0
448179920640,2,0.0,,0.0,73,0
448179920896,2,0.0,,0.0,72,0
448179921152,2,0.0,,0.0,72,0
448179921408,2,0.0,,0.0,72,0
448179921664,2,0.0,,0.0,72,0
448179921920,2,0.0,,0.0,72,0
448179922176,2,0.0,,0.0,71,0
448179922432,2,0.0,,0.0,71,0
448179922688,2,0.0,,0.0,70,0
448179922944,2,0.0,,0.0,70,0
448179923200,2,0.0,,0.0,69,0
448179923456,2,0.0,,0.0,70,0
448179923712,2,0.0,,0.0,70,0
448179923968,2,0.0,,0.0,70,0
448179924224,2,0.0,,0.0,71,0
448179924480,2,0.0,,0.0,71,0
448179924736,2,0.0,,0.0,71,0
448179924992,2,0.0,,0.0,71,0
448179925248,2,0.0,,0.0,71,0
448179925504,2,0.0,,0.0,72,0
448179925760,2,0.0,,0.0,73,0
448179926016,2,0.0,,0.0,73,0
448179926272,2,0.0,,0.0,74,0
448179926528,2,0.0,,0.0,74,0
448179926784,2,0.0,,0.0,73,0
448179927040,2,0.0,,0.0,73,0
448179927296,2,0.0,,0.0,73,0
448179927552,2,0.0,,0.0,73,0
448179927808,2,0.0,,0.0,74,0
448179928064,2,0.0,,0.0,74,0
448179928320,2,0.0,,0.0,74,0
448179928576,2,0.0,,0.0,74,0
448179928832,2,0.0,,0.0,73,0
448179929088,2,0.0,,0.0,73,0
448179929344,2,0.0,,0.0,73,0
448179929600,2,0.0,,0.0,73,0
448179929856,2,0.0,,0.0,73,0
448179930112,2,0.0,,0.0,74,0
448179930368,2,0.0,,0.0,74,0
448179930624,2,0.0,,0.0,74,0
448179930880,2,0.0,,0.0,74,0
448179931136,2,0.0,,0.0,74,0
448179931392,2,0.0,,0.0,74,0
448179931648,2,0.0,,0.015625,74,0
448179931904,2,0.0,,0.015625,75,0
448179932160,2,0.0,,0.0,75,0
448179932416,2,0.0,,0.0,75,0
448179932672,2,0.0,,0.015625,75,0
448179932928,2,0.0,,0.0,75,0
448179933184,2,0.0,,0.0,76,0
448179933440,2,0.0,,0.0,76,0
448179933696,2,0.0,,0.0,76,0
448179933952,2,0.0,,0.0,76,0
448179934208,2,0.0,,0.0,76,0
448179934464,2,0.0,,0.0,76,0
448179934720,2,0.0,,0.0,75,0
448179934976,2,0.0,,0.0,74,0
448179935232,2,0.0,,0.0,73,0
448179935488,2,0.0,,0.0,73,0
448179935744,2,0.0,,0.0,73,0
448179936000,2,0.0,,0.0,72,0
448179936256,2,0.0,,0.0,72,0
448179936512,2,0.0,,0.0,71,0
448179936768,2,0.0,,0.0,71,0
448179937024,2,0.0,,0.0,71,0
448179937280,2,0.0,,0.0,71,0
448179937536,2,0.0,,0.0,71,0
448179937792,2,0.0,,0.0,72,0
448179938048,2,0.0,,0.0,72,0
448179938304,2,0.0,,0.0,73,0
448179938560,2,0.0,,0.0,74,0
448179938816,2,0.0,,0.0,74,0
448179939072,2,0.0,,0.0,75,0
448179939328,2,0.0,,0.0,75,0
448179939584,2,0.0,,0.0,75,0
448179939840,2,0.0,,0.0,74,0
448179940096,2,0.0,,0.0,74,0
448179940352,2,0.0,,0.0,74,0
448179940608,2,0.0,,0.0,74,0
448179940864,2,0.0,,0.0,74,0
448179941120,2,0.0,,0.0,75,0
448179941376,2,0.0,,0.0,75,0
448179941632,2,0.0,,0.0,76,0
448179941888,2,0.0,,0.0,77,0
448179942144,2,0.0,,0.0,77,0
448179942400,2,0.0,,0.0,77,0
448179942656,2,0.0,,0.0,77,0
448179942912,2,0.0,,0.0,77,0
448179943168,2,0.0,,0.0,77,0
448179943424,2,0.0,,0.0,76,0
448179943680,2,0.0,,0.0,76,0
448179943936,2,0.0,,0.0,76,0
448179944192,2,0.0,,0.0,76,0
448179944448,2,0.0,,0.0,76,0
448179944704,2,0.0,,0.0,75,0
448179944960,2,0.0,,0.0,73,0
448179945216,2,0.0,,0.0,72,0
448179945472,2,0.0,,0.0,72,0
448179945728,2,0.0,,0.0,71,0
448179945984,2,0.0,,0.0,71,0
448179946240,2,0.0,,0.0,72,0
448179946496,2,0.0,,0.0,73,0
448179946752,2,0.0,,0.0,73,0
448179947008,2,0.0,,0.0,75,0
448179947264,2,0.0,,0.0,75,0
448179947520,2,0.0,,0.0,75,0
448179947776,2,0.0,,0.0,75,0
448179948032,2,0.0,,0.0,76,0
448179948288,2,0.0,,0.0,76,0
448179948544,2,0.0,,0.015625,76,0
448179948800,2,0.0,,0.0,76,0
448179949056,2,0.0,,0.0,76,0
448179949312,2,0.0,,0.0,75,0
448179949568,2,0.0,,0.0,75,0
448179949824,2,0.0,,0.0,74,0
448179950080,2,0.0,,0.0,74,0
448179950336,2,0.0,,0.0,73,0
448179950592,2,0.0,,0.0,73,0
448179950848,2,0.0,,0.0,73,0
448179951104,2,0.0,,0.0,73,0
448179951360,2,0.0,,0.0,74,0
448179951616,2,0.0,,0.0,74,0
448179951872,2,0.0,,0.0,74,0
448179952128,2,0.0,,0.0,76,0
448179952384,2,0.0,,0.0,76,0
448179952640,2,0.0,,0.0,76,0
448179952896,2,0.0,,0.0,77,0
448179953152,2,0.0,,0.0,78,0
448179953408,2,0.0,,0.0,78,0
448179953664,2,0.0,,0.0,78,0
448179953920,2,0.0,,0.0,78,0
448179954176,2,0.0,,0.0,78,0
448179954432,2,0.0,,0.0,77,0
448179954688,2,0.0,,0.0,76,0
448179954944,2,0.0,,0.0,76,0
448179955200,2,0.0,,0.0,76,0
448179955456,2,0.0,,0.0,76,0
448179955712,2,0.0,,0.0,76,0
448179955968,2,0.0,,0.0,77,0
448179956224,2,0.0,,0.0,77,0
448179956480,2,0.0,,0.0,77,0
448179956736,2,0.0,,0.0,76,0
448179956992,2,0.0,,0.0,76,0
448179957248,2,0.0,,0.0,76,0
448179957504,2,0.0,,0.0,76,0
448179957760,2,0.0,,0.0,76,0
448179958016,2,0.0,,0.015625,77,0
448179958272,2,0.0,,0.0,77,0
448179958528,2,0.0,,0.0,77,0
448179958784,2,0.0,,0.0,78,0
448179959040,2,0.0,,0.0,78,0
448179959296,2,0.0,,0.0,78,0
448179959552,2,0.0,,0.0,78,0
448179959808,2,0.0,,0.0,79,0
448179960064,2,0.0,,0.0,78,0
448179960320,2,0.0,,0.0,78,0
448179960576,2,0.0,,0.0,77,0
448179960832,2,0.0,,0.0,78,0
448179961088,2,0.0,,0.0,78,0
448179961344,2,0.0,,0.0,77,0
448179961600,2,0.0,,0.0,77,0
448179961856,2,0.0,,0.0,77,0
448179962112,2,0.0,,0.0,76,0
448179962368,2,0.0,,0.0,76,0
448179962624,2,0.0,,0.0,76,0
448179962880,2,0.0,,0.0,75,0
448179963136,2,0.0,,0.0,75,0
448179963392,2,0.0,,0.0,75,0
448179963648,2,0.0,,0.0,76,0
448179963904,2,0.0,,0.0,76,0
448179964160,2,0.0,,0.0,77,0
448179964416,2,0.0,,0.0,77,0
448179964672,2,0.0,,0.0,77,0
448179964928,2,0.0,,0.0,77,0
448179965184,2,0.0,,0.0,76,0
448179965440,2,0.0,,0.0,76,0
448179965696,2,0.0,,0.0,75,0
448179965952,2,0.0,,0.0,75,0
448179966208,2,0.0,,0.0,75,0
448179966464,2,0.0,,0.01953125,75,0
448179966720,2,0.0,,0.0,75,0
448179966976,2,0.0,,0.015625,76,0
448179967232,2,0.0,,0.0,76,0
448179967488,2,0.0,,0.0,75,0
448179967744,2,0.0,,0.0,75,0
448179968000,2,0.0,,0.0,74,0
448179968256,2,0.0,,0.0,73,0
448179968512,2,0.0,,0.0,74,0
448179968768,2,0.0,,0.0,74,0
448179969024,2,0.0,,0.0,74,0
448179969280,2,0.0,,0.0,74,0
448179969536,2,0.0,,0.0,74,0
448179969792,2,0.0,,0.0,73,0
448179970048,2,0.0,,0.0,73,0
